date,nav
2025-03-17,611.6688
2025-03-18,611.6688
2025-03-19,611.6688
2025-03-20,611.6688
2025-03-21,611.6688
2025-03-22,611.6688
2025-03-23,611.6688
2025-03-24,611.6688
2025-03-25,611.6688
2025-03-26,611.6688
2025-03-27,611.6688
2025-03-28,611.6688
2025-03-29,611.6688
2025-03-30,611.6688
2025-03-31,611.6688
2025-04-01,611.6688
2025-04-02,570.8787
2025-04-03,629.5389
2025-04-04,613.1294
2025-04-05,613.1294
2025-04-06,597.0806
2025-04-07,603.5816
2025-04-08,605.7814
2025-04-09,575.36
2025-04-10,575.36
2025-04-11,600.1017
2025-04-12,605.7119
2025-04-13,605.7119
2025-04-14,605.7119
2025-04-15,605.7119
2025-04-16,605.7119
2025-04-17,605.7119
2025-04-18,605.7119
2025-04-19,605.7119
2025-04-20,605.7119
2025-04-21,605.7119
2025-04-22,605.7119
2025-04-23,605.7119
2025-04-24,605.7119
2025-04-25,605.7119
2025-04-26,605.7119
2025-04-27,605.7119
2025-04-28,605.7119
2025-04-29,605.7119
2025-04-30,605.7119
2025-05-01,605.7119
2025-05-02,576.8028
2025-05-03,624.29
2025-05-04,624.29
2025-05-05,619.4211
2025-05-06,593.8721
2025-05-07,593.8721
2025-05-08,603.3426
2025-05-09,574.1842
2025-05-10,574.1842
2025-05-11,599.0122
2025-05-12,600.1903
2025-05-13,600.1903
2025-05-14,600.1903
2025-05-15,600.1903
2025-05-16,600.1903
2025-05-17,600.1903
2025-05-18,600.1903
2025-05-19,600.1903
2025-05-20,600.1903
2025-05-21,600.1903
2025-05-22,600.1903
2025-05-23,600.1903
2025-05-24,600.1903
2025-05-25,600.1903
2025-05-26,600.1903
2025-05-27,600.1903
2025-05-28,600.1903
2025-05-29,600.1903
2025-05-30,600.1903
2025-05-31,600.1903
2025-06-01,610.4627
2025-06-02,580.5988
2025-06-03,626.0114
2025-06-04,626.0114
2025-06-05,620.7946
2025-06-06,589.0741
2025-06-07,589.0741
2025-06-08,598.7474
2025-06-09,598.7474
2025-06-10,622.169
2025-06-11,601.2576
2025-06-12,601.2576
2025-06-13,601.2576
2025-06-14,601.2576
2025-06-15,601.2576
2025-06-16,601.2576
2025-06-17,601.2576
2025-06-18,601.2576
2025-06-19,601.2576
2025-06-20,601.2576
2025-06-21,601.2576
2025-06-22,601.2576
2025-06-23,601.2576
2025-06-24,601.2576
2025-06-25,601.2576
2025-06-26,601.2576
2025-06-27,601.2576
2025-06-28,601.2576
2025-06-29,601.2576
2025-06-30,601.2576
2025-07-01,605.6767
2025-07-02,588.1256
2025-07-03,616.5078
2025-07-04,606.5091
2025-07-05,623.1197
2025-07-06,623.1197
2025-07-07,598.9916
2025-07-08,589.8535
2025-07-09,589.8535
2025-07-10,617.6566
2025-07-11,591.3549
2025-07-12,591.3549
2025-07-13,591.3549
2025-07-14,591.3549
2025-07-15,591.3549
2025-07-16,591.3549
2025-07-17,591.3549
2025-07-18,591.3549
2025-07-19,591.3549
2025-07-20,591.3549
2025-07-21,591.3549
2025-07-22,591.3549
2025-07-23,591.3549
2025-07-24,591.3549
2025-07-25,591.3549
2025-07-26,591.3549
2025-07-27,591.3549
2025-07-28,591.3549
2025-07-29,591.3549
2025-07-30,591.3549
2025-07-31,591.3549
2025-08-01,609.72
2025-08-02,609.72
2025-08-03,609.72
2025-08-04,607.1349
2025-08-05,623.226
2025-08-06,623.226
2025-08-07,592.712
2025-08-08,586.5509
2025-08-09,579.9402
2025-08-10,618.7786
2025-08-11,618.7786
2025-08-12,604.8694
2025-08-13,604.8694
2025-08-14,604.8694
2025-08-15,604.8694
2025-08-16,604.8694
2025-08-17,604.8694
2025-08-18,604.8694
2025-08-19,604.8694
2025-08-20,604.8694
2025-08-21,604.8694
2025-08-22,604.8694
2025-08-23,604.8694
2025-08-24,604.8694
2025-08-25,604.8694
2025-08-26,604.8694
2025-08-27,604.8694
2025-08-28,604.8694
2025-08-29,604.8694
2025-08-30,604.8694
2025-08-31,604.8694
2025-09-01,607.2615
2025-09-02,607.2615
2025-09-03,607.2615
2025-09-04,612.357
2025-09-05,619.9585
2025-09-06,598.8008
2025-09-07,591.8947
2025-09-08,591.8947
2025-09-09,587.597
2025-09-10,615.3936
2025-09-11,615.3936
2025-09-12,609.8544
2025-09-13,609.8544
2025-09-14,609.8544
2025-09-15,609.8544
2025-09-16,609.8544
2025-09-17,609.8544
2025-09-18,609.8544
2025-09-19,609.8544
2025-09-20,609.8544
2025-09-21,609.8544
2025-09-22,609.8544
2025-09-23,609.8544
2025-09-24,609.8544
2025-09-25,609.8544
2025-09-26,609.8544
2025-09-27,609.8544
2025-09-28,609.8544
2025-09-29,609.8544
2025-09-30,609.8544
2025-10-01,602.1167
2025-10-02,586.8593
2025-10-03,615.2618
2025-10-04,614.9559
2025-10-05,614.9559
2025-10-06,602.0383
2025-10-07,594.2182
2025-10-08,594.2182
2025-10-09,595.3841
2025-10-10,619.0594
2025-10-11,579.3457
2025-10-12,611.9152
2025-10-13,611.9152
2025-10-14,611.9152
2025-10-15,611.9152
2025-10-16,611.9152
2025-10-17,611.9152
2025-10-18,611.9152
2025-10-19,611.9152
2025-10-20,611.9152
2025-10-21,611.9152
2025-10-22,611.9152
2025-10-23,611.9152
2025-10-24,611.9152
2025-10-25,611.9152
2025-10-26,611.9152
2025-10-27,611.9152
2025-10-28,611.9152
2025-10-29,611.9152
2025-10-30,611.9152
2025-10-31,611.9152
2025-11-01,611.9152
2025-11-02,594.1742
2025-11-03,616.911
2025-11-04,614.9496
2025-11-05,614.9496
2025-11-06,597.3941
2025-11-07,598.2205
2025-11-08,589.3075
2025-11-09,597.1891
2025-11-10,597.1891
2025-11-11,581.4167
2025-11-12,616.6968
2025-11-13,616.6968
2025-11-14,616.6968
2025-11-15,616.6968
2025-11-16,616.6968
2025-11-17,616.6968
2025-11-18,616.6968
2025-11-19,616.6968
2025-11-20,616.6968
2025-11-21,616.6968
2025-11-22,616.6968
2025-11-23,616.6968
2025-11-24,616.6968
2025-11-25,616.6968
2025-11-26,616.6968
2025-11-27,616.6968
2025-11-28,616.6968
2025-11-29,616.6968
2025-11-30,616.6968
2025-12-01,616.6968
2025-12-02,593.4682
2025-12-03,615.7616
2025-12-04,615.7616
2025-12-05,609.1676
2025-12-06,603.5621
2025-12-07,603.5621
2025-12-08,585.9678
2025-12-09,587.2409
2025-12-10,587.2409
2025-12-11,584.2463
2025-12-12,616.1225
2025-12-13,616.1225
2025-12-14,616.1225
2025-12-15,616.1225
2025-12-16,616.1225
2025-12-17,616.1225
2025-12-18,616.1225
2025-12-19,616.1225
2025-12-20,616.1225
2025-12-21,616.1225
2025-12-22,616.1225
2025-12-23,616.1225
2025-12-24,616.1225
2025-12-25,616.1225
2025-12-26,616.1225
2025-12-27,616.1225
2025-12-28,616.1225
2025-12-29,616.1225
2025-12-30,616.1225
2025-12-31,616.1225
2026-01-01,622.9979
2026-01-02,622.9979
2026-01-03,622.9979
2026-01-04,595.8464
2026-01-05,591.401
2026-01-06,591.401
2026-01-07,591.401
2026-01-08,591.401
2026-01-09,591.401
2026-01-10,591.401
2026-01-11,591.401
2026-01-12,591.401
2026-01-13,591.401
2026-01-14,591.401
2026-01-15,591.401
2026-01-16,591.401
2026-01-17,591.401
2026-01-18,591.401
2026-01-19,591.401
2026-01-20,591.401
2026-01-21,591.401
2026-01-22,591.401
2026-01-23,591.401
2026-01-24,591.401
2026-01-25,591.401
2026-01-26,591.401
2026-01-27,591.401
2026-01-28,591.401
2026-01-29,591.401
2026-01-30,591.401
2026-01-31,591.401
2026-02-01,622.2198
2026-02-02,601.1103
2026-02-03,583.2852
2026-02-04,592.9127
2026-02-05,592.9127
2026-02-06,592.9127
2026-02-07,592.9127
2026-02-08,592.9127
2026-02-09,592.9127
2026-02-10,592.9127
2026-02-11,592.9127
2026-02-12,592.9127
2026-02-13,592.9127
2026-02-14,592.9127
2026-02-15,592.9127
2026-02-16,592.9127
2026-02-17,592.9127
2026-02-18,592.9127
2026-02-19,592.9127
2026-02-20,592.9127
2026-02-21,592.9127
2026-02-22,592.9127
2026-02-23,592.9127
2026-02-24,592.9127
2026-02-25,592.9127
2026-02-26,592.9127
2026-02-27,592.9127
2026-02-28,592.9127
2026-03-01,592.9127
2026-03-02,591.0903
2026-03-03,588.3824
2026-03-04,597.938
2026-03-05,597.938
2026-03-06,597.938
2026-03-07,597.938
2026-03-08,597.938
2026-03-09,597.938
2026-03-10,597.938
2026-03-11,597.938
2026-03-12,597.938
2026-03-13,597.938
2026-03-14,597.938
2026-03-15,597.938
2026-03-16,597.938
2026-03-17,597.938
2026-03-18,597.938
2026-03-19,597.938
2026-03-20,597.938
2026-03-21,597.938
2026-03-22,597.938
2026-03-23,597.938
2026-03-24,597.938
2026-03-25,597.938
2026-03-26,597.938
2026-03-27,597.938
2026-03-28,597.938
2026-03-29,597.938
2026-03-30,597.938
2026-03-31,597.938
2026-04-01,597.938
2026-04-02,583.7204
2026-04-03,579.5656
2026-04-04,579.5656
2026-04-05,592.6827
2026-04-06,592.6827
2026-04-07,592.6827
2026-04-08,592.6827
2026-04-09,592.6827
2026-04-10,592.6827
2026-04-11,592.6827
2026-04-12,592.6827
2026-04-13,592.6827
2026-04-14,592.6827
2026-04-15,592.6827
2026-04-16,592.6827
2026-04-17,592.6827
2026-04-18,592.6827
2026-04-19,592.6827
2026-04-20,592.6827
2026-04-21,592.6827
2026-04-22,592.6827
2026-04-23,592.6827
2026-04-24,592.6827
2026-04-25,592.6827
2026-04-26,592.6827
2026-04-27,592.6827
2026-04-28,592.6827
2026-04-29,592.6827
2026-04-30,592.6827
2026-05-01,630.2706
2026-05-02,584.0094
2026-05-03,576.9157
2026-05-04,576.9157
2026-05-05,592.757
2026-05-06,592.757
2026-05-07,592.757
2026-05-08,592.757
2026-05-09,592.757
2026-05-10,592.757
2026-05-11,592.757
2026-05-12,592.757
2026-05-13,592.757
2026-05-14,592.757
2026-05-15,592.757
2026-05-16,592.757
2026-05-17,592.757
2026-05-18,592.757
2026-05-19,592.757
2026-05-20,592.757
2026-05-21,592.757
2026-05-22,592.757
2026-05-23,592.757
2026-05-24,592.757
2026-05-25,592.757
2026-05-26,592.757
2026-05-27,592.757
2026-05-28,592.757
2026-05-29,592.757
2026-05-30,592.757
2026-05-31,592.757
2026-06-01,639.2139
2026-06-02,581.5162
2026-06-03,575.9015
2026-06-04,593.9053
2026-06-05,589.2624
2026-06-06,589.2624
2026-06-07,589.2624
2026-06-08,589.2624
2026-06-09,589.2624
2026-06-10,589.2624
2026-06-11,589.2624
2026-06-12,589.2624
2026-06-13,589.2624
2026-06-14,589.2624
2026-06-15,589.2624
2026-06-16,589.2624
2026-06-17,589.2624
2026-06-18,589.2624
2026-06-19,589.2624
2026-06-20,589.2624
2026-06-21,589.2624
2026-06-22,589.2624
2026-06-23,589.2624
2026-06-24,589.2624
2026-06-25,589.2624
2026-06-26,589.2624
2026-06-27,589.2624
2026-06-28,589.2624
2026-06-29,589.2624
2026-06-30,589.2624
2026-07-01,648.4742
2026-07-02,648.4742
2026-07-03,648.4742
2026-07-04,603.9669
2026-07-05,588.5845
2026-07-06,588.5845
2026-07-07,588.5845
2026-07-08,588.5845
2026-07-09,588.5845
2026-07-10,588.5845
2026-07-11,588.5845
2026-07-12,588.5845
2026-07-13,588.5845
2026-07-14,588.5845
2026-07-15,588.5845
2026-07-16,588.5845
2026-07-17,588.5845
2026-07-18,588.5845
2026-07-19,588.5845
2026-07-20,588.5845
2026-07-21,588.5845
2026-07-22,588.5845
2026-07-23,588.5845
2026-07-24,588.5845
2026-07-25,588.5845
2026-07-26,588.5845
2026-07-27,588.5845
2026-07-28,588.5845
2026-07-29,588.5845
2026-07-30,588.5845
2026-07-31,588.5845
2026-08-01,647.1965
2026-08-02,647.1965
2026-08-03,647.1965
2026-08-04,614.6702
2026-08-05,589.8254
2026-08-06,589.8254
2026-08-07,589.8254
2026-08-08,589.8254
2026-08-09,589.8254
2026-08-10,589.8254
2026-08-11,589.8254
2026-08-12,589.8254
2026-08-13,589.8254
2026-08-14,589.8254
2026-08-15,589.8254
2026-08-16,589.8254
2026-08-17,589.8254
2026-08-18,589.8254
2026-08-19,589.8254
2026-08-20,589.8254
2026-08-21,589.8254
2026-08-22,589.8254
2026-08-23,589.8254
2026-08-24,589.8254
2026-08-25,589.8254
2026-08-26,589.8254
2026-08-27,589.8254
2026-08-28,589.8254
2026-08-29,589.8254
2026-08-30,589.8254
2026-08-31,589.8254
2026-09-01,654.5969
2026-09-02,592.128
2026-09-03,572.9747
2026-09-04,616.3815
2026-09-05,616.3815
2026-09-06,616.3815
2026-09-07,616.3815
2026-09-08,616.3815
2026-09-09,616.3815
2026-09-10,616.3815
2026-09-11,616.3815
2026-09-12,616.3815
2026-09-13,616.3815
2026-09-14,616.3815
2026-09-15,616.3815
2026-09-16,616.3815
2026-09-17,616.3815
2026-09-18,616.3815
2026-09-19,616.3815
2026-09-20,616.3815
2026-09-21,616.3815
2026-09-22,616.3815
2026-09-23,616.3815
2026-09-24,616.3815
2026-09-25,616.3815
2026-09-26,616.3815
2026-09-27,616.3815
2026-09-28,616.3815
2026-09-29,616.3815
2026-09-30,616.3815
2026-10-01,616.3815
2026-10-02,602.0931
2026-10-03,570.4206
2026-10-04,616.6369
2026-10-05,616.6369
2026-10-06,616.6369
2026-10-07,616.6369
2026-10-08,616.6369
2026-10-09,616.6369
2026-10-10,616.6369
2026-10-11,616.6369
2026-10-12,616.6369
2026-10-13,616.6369
2026-10-14,616.6369
2026-10-15,616.6369
2026-10-16,616.6369
2026-10-17,616.6369
2026-10-18,616.6369
2026-10-19,616.6369
2026-10-20,616.6369
2026-10-21,616.6369
2026-10-22,616.6369
2026-10-23,616.6369
2026-10-24,616.6369
2026-10-25,616.6369
2026-10-26,616.6369
2026-10-27,616.6369
2026-10-28,616.6369
2026-10-29,616.6369
2026-10-30,616.6369
2026-10-31,616.6369
2026-11-01,616.6369
2026-11-02,597.8104
2026-11-03,580.2107
2026-11-04,580.2107
2026-11-05,585.904
2026-11-06,585.904
2026-11-07,585.904
2026-11-08,585.904
2026-11-09,585.904
2026-11-10,585.904
2026-11-11,585.904
2026-11-12,585.904
2026-11-13,585.904
2026-11-14,585.904
2026-11-15,585.904
2026-11-16,585.904
2026-11-17,585.904
2026-11-18,585.904
2026-11-19,585.904
2026-11-20,585.904
2026-11-21,585.904
2026-11-22,585.904
2026-11-23,585.904
2026-11-24,585.904
2026-11-25,585.904
2026-11-26,585.904
2026-11-27,585.904
2026-11-28,585.904
2026-11-29,585.904
2026-11-30,585.904
2026-12-01,649.4764
2026-12-02,601.0649
2026-12-03,576.1702
2026-12-04,576.1702
2026-12-05,578.6237
2022-01-02,26.2096
2022-01-03,26.5866
2022-01-04,26.7939
2022-01-05,26.7939
2022-01-06,27.3702
2022-01-07,27.5292
2022-01-08,27.5278
2022-01-09,27.5147
2022-01-10,27.5147
2022-01-11,27.4542
2022-01-12,27.3406
2022-01-13,27.3406
2022-01-14,27.3406
2022-01-15,27.3406
2022-01-16,27.3406
2022-01-17,27.3406
2022-01-18,27.3406
2022-01-19,27.3406
2022-01-20,27.3406
2022-01-21,27.3406
2022-01-22,27.3406
2022-01-23,27.3406
2022-01-24,27.3406
2022-01-25,27.3406
2022-01-26,27.3406
2022-01-27,27.3406
2022-01-28,27.3406
2022-01-29,27.3406
2022-01-30,27.3406
2022-01-31,27.3406
2022-02-01,27.3406
2022-02-02,26.239
2022-02-03,26.6673
2022-02-04,26.6673
2022-02-05,27.2133
2022-02-06,27.3484
2022-02-07,27.3484
2022-02-08,27.6284
2022-02-09,27.5384
2022-02-10,27.5384
2022-02-11,27.5075
2022-02-12,27.3229
2022-02-13,27.3229
2022-02-14,27.3229
2022-02-15,27.3229
2022-02-16,27.3229
2022-02-17,27.3229
2022-02-18,27.3229
2022-02-19,27.3229
2022-02-20,27.3229
2022-02-21,27.3229
2022-02-22,27.3229
2022-02-23,27.3229
2022-02-24,27.3229
2022-02-25,27.3229
2022-02-26,27.3229
2022-02-27,27.3229
2022-02-28,27.3229
2022-03-01,26.3169
2022-03-02,26.2091
2022-03-03,26.6507
2022-03-04,26.6507
2022-03-05,27.1173
2022-03-06,27.4721
2022-03-07,27.4721
2022-03-08,27.6905
2022-03-09,27.6905
2022-03-10,27.3111
2022-03-11,27.4822
2022-03-12,27.4822
2022-03-13,27.4822
2022-03-14,27.4822
2022-03-15,27.4822
2022-03-16,27.4822
2022-03-17,27.4822
2022-03-18,27.4822
2022-03-19,27.4822
2022-03-20,27.4822
2022-03-21,27.4822
2022-03-22,27.4822
2022-03-23,27.4822
2022-03-24,27.4822
2022-03-25,27.4822
2022-03-26,27.4822
2022-03-27,27.4822
2022-03-28,27.4822
2022-03-29,27.4822
2022-03-30,27.4822
2022-03-31,27.4822
2022-04-01,26.2234
2022-04-02,26.226
2022-04-03,26.7066
2022-04-04,26.7884
2022-04-05,27.1011
2022-04-06,27.1011
2022-04-07,27.6139
2022-04-08,27.7036
2022-04-09,27.7036
2022-04-10,27.3433
2022-04-11,27.6031
2022-04-12,27.6031
2022-04-13,27.6031
2022-04-14,27.6031
2022-04-15,27.6031
2022-04-16,27.6031
2022-04-17,27.6031
2022-04-18,27.6031
2022-04-19,27.6031
2022-04-20,27.6031
2022-04-21,27.6031
2022-04-22,27.6031
2022-04-23,27.6031
2022-04-24,27.6031
2022-04-25,27.6031
2022-04-26,27.6031
2022-04-27,27.6031
2022-04-28,27.6031
2022-04-29,27.6031
2022-04-30,27.6031
2022-05-01,26.2221
2022-05-02,26.2221
2022-05-03,26.2221
2022-05-04,26.8821
2022-05-05,27.2195
2022-05-06,27.2195
2022-05-07,27.6047
2022-05-08,27.7131
2022-05-09,27.5403
2022-05-10,27.4134
2022-05-11,27.4134
2022-05-12,27.3115
2022-05-13,27.3115
2022-05-14,27.3115
2022-05-15,27.3115
2022-05-16,27.3115
2022-05-17,27.3115
2022-05-18,27.3115
2022-05-19,27.3115
2022-05-20,27.3115
2022-05-21,27.3115
2022-05-22,27.3115
2022-05-23,27.3115
2022-05-24,27.3115
2022-05-25,27.3115
2022-05-26,27.3115
2022-05-27,27.3115
2022-05-28,27.3115
2022-05-29,27.3115
2022-05-30,27.3115
2022-05-31,27.3115
2022-06-01,26.1728
2022-06-02,26.1728
2022-06-03,26.1728
2022-06-04,26.9045
2022-06-05,27.1821
2022-06-06,27.3924
2022-06-07,27.5197
2022-06-08,27.5197
2022-06-09,27.5091
2022-06-10,27.3945
2022-06-11,27.3945
2022-06-12,27.2938
2022-06-13,27.2938
2022-06-14,27.2938
2022-06-15,27.2938
2022-06-16,27.2938
2022-06-17,27.2938
2022-06-18,27.2938
2022-06-19,27.2938
2022-06-20,27.2938
2022-06-21,27.2938
2022-06-22,27.2938
2022-06-23,27.2938
2022-06-24,27.2938
2022-06-25,27.2938
2022-06-26,27.2938
2022-06-27,27.2938
2022-06-28,27.2938
2022-06-29,27.2938
2022-06-30,27.2938
2022-07-01,26.2261
2022-07-02,26.2716
2022-07-03,26.6564
2022-07-04,26.9702
2022-07-05,26.9702
2022-07-06,27.332
2022-07-07,27.57
2022-07-08,27.57
2022-07-09,27.4514
2022-07-10,27.4516
2022-07-11,27.4827
2022-07-12,27.296
2022-07-13,27.296
2022-07-14,27.296
2022-07-15,27.296
2022-07-16,27.296
2022-07-17,27.296
2022-07-18,27.296
2022-07-19,27.296
2022-07-20,27.296
2022-07-21,27.296
2022-07-22,27.296
2022-07-23,27.296
2022-07-24,27.296
2022-07-25,27.296
2022-07-26,27.296
2022-07-27,27.296
2022-07-28,27.296
2022-07-29,27.296
2022-07-30,27.296
2022-07-31,27.296
2022-08-01,27.296
2022-08-02,26.3428
2022-08-03,26.6325
2022-08-04,26.9786
2022-08-05,26.9786
2022-08-06,27.2925
2022-08-07,27.6175
2022-08-08,27.7744
2022-08-09,27.5376
2022-08-10,27.5376
2022-08-11,27.4545
2022-08-12,27.3613
2022-08-13,27.3613
2022-08-14,27.3613
2022-08-15,27.3613
2022-08-16,27.3613
2022-08-17,27.3613
2022-08-18,27.3613
2022-08-19,27.3613
2022-08-20,27.3613
2022-08-21,27.3613
2022-08-22,27.3613
2022-08-23,27.3613
2022-08-24,27.3613
2022-08-25,27.3613
2022-08-26,27.3613
2022-08-27,27.3613
2022-08-28,27.3613
2022-08-29,27.3613
2022-08-30,27.3613
2022-08-31,27.3613
2022-09-01,27.3613
2022-09-02,26.4029
2022-09-03,26.7409
2022-09-04,26.7409
2022-09-05,27.1681
2022-09-06,27.2422
2022-09-07,27.2422
2022-09-08,27.7549
2022-09-09,27.5476
2022-09-10,27.5476
2022-09-11,27.3788
2022-09-12,27.3923
2022-09-13,27.3923
2022-09-14,27.3923
2022-09-15,27.3923
2022-09-16,27.3923
2022-09-17,27.3923
2022-09-18,27.3923
2022-09-19,27.3923
2022-09-20,27.3923
2022-09-21,27.3923
2022-09-22,27.3923
2022-09-23,27.3923
2022-09-24,27.3923
2022-09-25,27.3923
2022-09-26,27.3923
2022-09-27,27.3923
2022-09-28,27.3923
2022-09-29,27.3923
2022-09-30,27.3923
2022-10-01,26.4042
2022-10-02,26.399
2022-10-03,26.7302
2022-10-04,26.7302
2022-10-05,27.1388
2022-10-06,27.2316
2022-10-07,27.2316
2022-10-08,27.6315
2022-10-09,27.6315
2022-10-10,27.4118
2022-10-11,27.4151
2022-10-12,27.4151
2022-10-13,27.4151
2022-10-14,27.4151
2022-10-15,27.4151
2022-10-16,27.4151
2022-10-17,27.4151
2022-10-18,27.4151
2022-10-19,27.4151
2022-10-20,27.4151
2022-10-21,27.4151
2022-10-22,27.4151
2022-10-23,27.4151
2022-10-24,27.4151
2022-10-25,27.4151
2022-10-26,27.4151
2022-10-27,27.4151
2022-10-28,27.4151
2022-10-29,27.4151
2022-10-30,27.4151
2022-10-31,27.4151
2022-11-01,26.445
2022-11-02,26.3968
2022-11-03,26.6122
2022-11-04,27.0582
2022-11-05,27.1406
2022-11-06,27.1406
2022-11-07,27.6304
2022-11-08,27.6737
2022-11-09,27.6737
2022-11-10,27.3223
2022-11-11,27.3461
2022-11-12,27.3461
2022-11-13,27.3461
2022-11-14,27.3461
2022-11-15,27.3461
2022-11-16,27.3461
2022-11-17,27.3461
2022-11-18,27.3461
2022-11-19,27.3461
2022-11-20,27.3461
2022-11-21,27.3461
2022-11-22,27.3461
2022-11-23,27.3461
2022-11-24,27.3461
2022-11-25,27.3461
2022-11-26,27.3461
2022-11-27,27.3461
2022-11-28,27.3461
2022-11-29,27.3461
2022-11-30,27.3461
2022-12-01,26.3202
2022-12-02,26.3202
2022-12-03,26.3202
2022-12-04,27.0931
2022-12-05,27.1085
2022-12-06,27.1085
2022-12-07,27.6214
2022-12-08,27.6028
2022-12-09,27.6627
2022-12-10,27.2409
2022-12-11,27.2409
2022-12-12,27.4347
2022-12-13,27.4347
2022-12-14,27.4347
2022-12-15,27.4347
2022-12-16,27.4347
2022-12-17,27.4347
2022-12-18,27.4347
2022-12-19,27.4347
2022-12-20,27.4347
2022-12-21,27.4347
2022-12-22,27.4347
2022-12-23,27.4347
2022-12-24,27.4347
2022-12-25,27.4347
2022-12-26,27.4347
2022-12-27,27.4347
2022-12-28,27.4347
2022-12-29,27.4347
2022-12-30,27.4347
2022-12-31,27.4347
2023-01-01,27.4347
2023-01-02,28.314
2023-01-03,28.1342
2023-01-04,28.1342
2023-01-05,28.2997
2023-01-06,28.6024
2023-01-07,28.6024
2023-01-08,27.6215
2023-01-09,28.4944
2023-01-10,28.4944
2023-01-11,28.5435
2023-01-12,28.5126
2023-01-13,28.5126
2023-01-14,28.5126
2023-01-15,28.5126
2023-01-16,28.5126
2023-01-17,28.5126
2023-01-18,28.5126
2023-01-19,28.5126
2023-01-20,28.5126
2023-01-21,28.5126
2023-01-22,28.5126
2023-01-23,28.5126
2023-01-24,28.5126
2023-01-25,28.5126
2023-01-26,28.5126
2023-01-27,28.5126
2023-01-28,28.5126
2023-01-29,28.5126
2023-01-30,28.5126
2023-01-31,28.5126
2023-02-01,27.5147
2023-02-02,28.2132
2023-02-03,28.0243
2023-02-04,28.0243
2023-02-05,28.4062
2023-02-06,28.6251
2023-02-07,28.6251
2023-02-08,27.6071
2023-02-09,27.6071
2023-02-10,28.6255
2023-02-11,28.5119
2023-02-12,28.5119
2023-02-13,28.5119
2023-02-14,28.5119
2023-02-15,28.5119
2023-02-16,28.5119
2023-02-17,28.5119
2023-02-18,28.5119
2023-02-19,28.5119
2023-02-20,28.5119
2023-02-21,28.5119
2023-02-22,28.5119
2023-02-23,28.5119
2023-02-24,28.5119
2023-02-25,28.5119
2023-02-26,28.5119
2023-02-27,28.5119
2023-02-28,28.5119
2023-03-01,27.6005
2023-03-02,28.2434
2023-03-03,27.9723
2023-03-04,28.2274
2023-03-05,28.5686
2023-03-06,28.5686
2023-03-07,27.7746
2023-03-08,27.7266
2023-03-09,27.7266
2023-03-10,28.5922
2023-03-11,28.4773
2023-03-12,28.4773
2023-03-13,28.4773
2023-03-14,28.4773
2023-03-15,28.4773
2023-03-16,28.4773
2023-03-17,28.4773
2023-03-18,28.4773
2023-03-19,28.4773
2023-03-20,28.4773
2023-03-21,28.4773
2023-03-22,28.4773
2023-03-23,28.4773
2023-03-24,28.4773
2023-03-25,28.4773
2023-03-26,28.4773
2023-03-27,28.4773
2023-03-28,28.4773
2023-03-29,28.4773
2023-03-30,28.4773
2023-03-31,28.4773
2023-04-01,27.7048
2023-04-02,27.7048
2023-04-03,27.7048
2023-04-04,28.314
2023-04-05,28.6143
2023-04-06,28.6143
2023-04-07,27.7926
2023-04-08,27.8436
2023-04-09,28.5685
2023-04-10,28.5995
2023-04-11,28.5995
2023-04-12,28.4587
2023-04-13,28.4587
2023-04-14,28.4587
2023-04-15,28.4587
2023-04-16,28.4587
2023-04-17,28.4587
2023-04-18,28.4587
2023-04-19,28.4587
2023-04-20,28.4587
2023-04-21,28.4587
2023-04-22,28.4587
2023-04-23,28.4587
2023-04-24,28.4587
2023-04-25,28.4587
2023-04-26,28.4587
2023-04-27,28.4587
2023-04-28,28.4587
2023-04-29,28.4587
2023-04-30,28.4587
2023-05-01,27.6652
2023-05-02,27.6652
2023-05-03,27.6652
